SSID_MAC주소,지하철역명,지하철호선ID
00:16:1f:03:6e:9e,응암,1006
12:16:1f:03:61:d7,응암,1006
12:16:1f:03:47:83,응암,1006
00:25:a6:a4:65:52,응암,1006
00:25:a6:a4:65:53,응암,1006
12:16:1f:03:6e:9e,응암,1006
00:25:a6:a4:5d:78,응암,1006
00:25:a6:a4:2f:a6,응암,1006
00:25:a6:a4:5d:9c,응암,1006
12:16:1f:03:28:46,응암,1006
00:16:1f:03:6e:9f,응암,1006
00:16:1f:03:61:d7,응암,1006
00:16:1f:03:47:83,응암,1006
00:16:1f:03:28:47,응암,1006
00:40:5a:bc:40:43,응암,1006
00:40:5a:bc:2a:92,응암,1006
06:17:b2:04:70:ce,응암,1006
00:25:a6:a4:5d:79,응암,1006
00:40:5a:bc:40:63,응암,1006
00:07:89:10:51:4b,응암,1006
00:07:89:10:5b:40,응암,1006
12:16:1f:03:28:47,응암,1006
00:40:5a:bc:40:42,응암,1006
00:16:1f:03:28:46,응암,1006
00:25:a6:a4:5e:d6,응암,1006
12:16:1f:03:52:fe,응암,1006
12:16:1f:03:74:4b,새절,1006
12:16:1f:03:2b:53,새절,1006
02:07:89:14:6f:88,미아삼거리,1004
12:16:1f:03:a0:2b,미아,1004
00:40:5a:c0:28:ca,모란,1075
00:40:5a:c0:51:82,모란,1075
06:30:0d:85:09:a2,모란,1075
02:09:b4:61:1d:57,모란,1075
02:09:b4:61:1b:f7,모란,1075
00:40:5a:c0:4d:6b,모란,1075
00:30:0d:84:fd:c0,모란,1075
00:30:0d:85:09:a0,모란,1075
00:40:5a:c0:30:e2,모란,1075
02:09:b4:61:01:56,모란,1075
00:09:b4:61:01:56,모란,1075
00:09:b4:61:1d:56,모란,1075
02:09:b4:61:12:66,모란,1075
02:09:b4:61:24:d3,모란,1075
00:40:5a:c0:4d:6a,모란,1075
00:09:b4:61:24:d2,모란,1075
02:09:b4:61:1b:f6,모란,1075
02:09:b4:61:1d:56,모란,1075
02:09:b4:61:24:d2,모란,1075
0a:30:0d:84:68:f2,모란,1075
00:30:0d:84:68:e0,모란,1075
00:30:0d:84:68:f0,모란,1075
00:09:b4:61:1d:bf,모란,1075
00:40:5a:c0:51:83,모란,1075
00:07:89:14:61:81,야탑,1075
12:16:1f:03:83:ae,야탑,1075
12:16:1f:03:83:af,야탑,1075
00:40:5a:c8:51:c2,야탑,1075
00:07:89:14:61:91,야탑,1075
00:07:89:14:61:6d,야탑,1075
02:07:89:14:61:81,야탑,1075
00:16:1f:03:83:ae,야탑,1075
00:40:5a:c8:51:c3,야탑,1075
02:07:89:14:61:91,야탑,1075
00:25:a6:a4:d5:0b,공릉,1007
12:16:1f:03:6a:ff,공릉,1007
00:25:a6:a4:d5:0a,공릉,1007
12:16:1f:03:6a:fe,공릉,1007
00:40:5a:bc:38:72,공릉,1007
12:16:1f:03:38:53,공릉,1007
12:16:1f:03:38:52,공릉,1007
12:16:1f:03:71:1a,공릉,1007
00:16:1f:03:6a:ff,공릉,1007
00:16:1f:03:6a:fe,공릉,1007
00:40:5a:bc:38:73,공릉,1007
00:16:1f:03:38:53,공릉,1007
00:16:1f:03:38:52,공릉,1007
00:16:1f:03:71:1a,공릉,1007
00:40:5a:bc:2a:e2,공릉,1007
00:40:5a:bc:2a:e3,공릉,1007
12:16:1f:03:71:1b,공릉,1007
00:25:a6:a4:e4:7d,공릉,1007
00:16:1f:03:71:1b,공릉,1007
00:40:5a:bf:b5:12,공릉,1007
12:16:1f:03:5f:6b,공릉,1007
00:30:0d:73:1d:10,신당,1006
00:30:0d:75:cd:10,신당,1006
00:09:b4:61:37:17,신당,1006
06:30:0d:75:cf:81,신당,1006
00:30:0d:75:cd:00,신당,1006
00:30:0d:75:cf:80,신당,1006
00:09:b4:61:43:a7,신당,1006
00:40:5a:c8:45:ca,신당,1006
02:09:b4:61:37:17,신당,1006
00:40:5a:c8:45:cb,신당,1006
06:30:0d:73:1d:01,신당,1006
00:09:b4:61:34:ea,신당,1006
00:07:89:10:4a:67,신당,1006
00:40:5a:c7:b6:0a,신당,1006
00:09:b4:61:43:e6,신당,1006
00:16:1f:03:4b:aa,마포구청,1006
00:25:a6:a4:fd:c4,마포구청,1006
12:16:1f:03:5e:83,망원,1006
00:40:5a:bb:35:52,망원,1006
10:e3:c7:05:0e:eb,망원,1006
00:40:5a:bb:c1:f3,망원,1006
10:e3:c7:05:0e:ee,망원,1006
10:e3:c7:05:0e:f3,망원,1006
00:25:a6:a5:0c:29,망원,1006
10:e3:c7:05:0e:f2,망원,1006
00:40:5a:bb:35:53,망원,1006
00:40:5a:bb:c1:f2,망원,1006
12:16:1f:03:68:2a,망원,1006
12:16:1f:03:68:2b,망원,1006
00:16:1f:03:5e:83,망원,1006
00:16:1f:03:68:2a,망원,1006
00:16:1f:03:68:2b,망원,1006
12:16:1f:03:5e:82,망원,1006
00:25:a6:a5:15:e7,망원,1006
00:40:5a:bb:8e:aa,망원,1006
12:16:1f:03:c2:af,쌍문,1004
12:16:1f:03:ca:a3,쌍문,1004
00:16:1f:03:ca:a3,쌍문,1004
00:17:b2:01:ab:98,창동,1004
00:17:b2:01:ac:58,창동,1004
02:07:89:0f:d8:00,창동,1004
00:07:89:0f:d8:19,창동,1004
00:17:b2:01:ac:5a,창동,1004
00:07:89:0f:d8:09,창동,1004
00:40:5a:c3:f9:c2,창동,1004
02:07:89:0f:d8:18,창동,1004
00:40:5a:c3:e4:6b,창동,1004
02:07:89:0f:d8:09,창동,1004
00:40:5a:c3:f9:c3,창동,1004
00:40:5a:c3:e4:6a,창동,1004
00:07:89:0f:d8:08,창동,1004
00:17:b2:01:ab:d2,창동,1004
00:17:b2:01:ab:aa,창동,1004
02:07:89:0f:d8:04,창동,1004
00:17:b2:01:ab:d0,창동,1004
00:40:5a:c3:dc:ca,창동,1004
00:40:5a:c3:dc:cb,창동,1004
02:07:89:0f:d8:19,창동,1004
00:17:b2:01:ab:a8,창동,1004
00:40:5a:c4:0e:23,창동,1004
00:07:89:0f:d8:05,창동,1004
00:40:5a:c4:0e:22,창동,1004
02:09:b4:61:19:56,종각,1001
00:40:5a:bf:c1:eb,종각,1001
02:09:b4:61:23:26,종각,1001
00:09:b4:61:1b:5b,종각,1001
02:09:b4:61:19:72,종각,1001
00:07:89:0f:23:9f,시청,1001
0a:30:0d:84:fd:32,시청,1001
00:30:0d:84:fd:30,시청,1001
00:30:0d:84:fd:20,시청,1001
06:30:0d:84:fd:22,시청,1001
00:40:5a:91:eb:3a,시청,1001
00:09:b4:61:1a:22,시청,1001
06:30:0d:84:5e:82,시청,1001
00:40:5a:91:eb:3b,시청,1001
02:09:b4:61:1a:22,시청,1001
00:30:0d:74:55:a0,시청,1001
00:09:b4:61:1a:23,시청,1001
02:09:b4:61:1a:23,시청,1001
00:16:1f:03:74:4b,새절,1006
00:16:1f:03:2b:52,새절,1006
12:16:1f:03:4e:67,안암,1006
12:16:1f:03:4e:66,안암,1006
00:16:1f:03:4e:67,안암,1006
00:16:1f:03:4e:66,안암,1006
00:40:5a:bb:84:d2,안암,1006
00:40:5a:bb:84:d3,안암,1006
00:25:a6:a4:5e:7c,안암,1006
00:25:a6:a4:4d:ca,안암,1006
00:25:a6:a4:2d:54,안암,1006
00:25:a6:a4:f6:1b,안암,1006
12:16:1f:03:7f:56,고려대,1006
12:16:1f:03:7f:57,고려대,1006
00:40:5a:bf:c4:5a,고려대,1006
12:16:1f:03:7b:3b,고려대,1006
12:16:1f:03:7b:3a,고려대,1006
12:16:1f:03:5e:52,고려대,1006
12:16:1f:03:6b:f7,고려대,1006
00:25:a6:a5:2e:1b,고려대,1006
00:16:1f:03:7f:57,고려대,1006
00:16:1f:03:7b:3b,고려대,1006
00:25:a6:a5:03:c3,고려대,1006
00:25:a6:a4:a7:48,사가정,1007
02:07:89:10:4a:d8,면목,1007
12:16:1f:03:42:6b,면목,1007
00:25:a6:a5:25:55,면목,1007
00:40:5a:c0:1f:0a,면목,1007
12:16:1f:03:42:6a,면목,1007
12:16:1f:03:51:f7,면목,1007
00:16:1f:03:42:6b,면목,1007
00:25:a6:a5:25:56,면목,1007
00:16:1f:03:42:6a,면목,1007
00:16:1f:03:51:f7,면목,1007
00:25:a6:a5:29:c5,면목,1007
00:40:5a:c0:1f:0b,면목,1007
00:16:1f:03:51:f6,면목,1007
00:25:a6:a5:22:67,면목,1007
00:25:a6:a5:29:c4,면목,1007
00:40:5a:c0:0d:62,면목,1007
00:40:5a:c0:0d:63,면목,1007
00:25:a6:a5:22:68,면목,1007
00:40:5a:e4:9c:4a,면목,1007
12:16:1f:03:51:f6,면목,1007
00:40:5a:b7:a2:12,강남구청,1007
00:09:b4:61:40:3b,강남구청,1007
06:30:0d:85:1c:62,강남구청,1007
58:08:fa:00:1b:83,강남구청,1007
0a:30:0d:84:e0:52,강남구청,1007
02:09:b4:61:40:3b,강남구청,1007
02:09:b4:61:3d:0a,강남구청,1007
00:30:0d:84:e0:50,강남구청,1007
5a:08:fa:00:1b:83,강남구청,1007
02:09:b4:61:32:73,강남구청,1007
0a:30:0d:84:fc:32,강남구청,1007
58:08:fa:00:18:06,강남구청,1007
00:09:b4:61:32:73,강남구청,1007
06:30:0d:84:fc:22,강남구청,1007
06:30:0d:84:e0:42,강남구청,1007
00:40:5a:b7:8c:83,강남구청,1007
5a:08:fa:00:18:06,강남구청,1007
00:16:1f:03:7f:db,대모산입구,1075
12:16:1f:03:7f:db,대모산입구,1075
00:40:5a:bf:a3:da,대모산입구,1075
00:40:5a:bf:a3:db,대모산입구,1075
00:16:1f:03:70:c3,대모산입구,1075
00:40:5a:bf:92:22,대모산입구,1075
00:40:5a:bf:92:d2,대모산입구,1075
00:40:5a:bf:92:23,대모산입구,1075
00:40:5a:bf:9f:5a,대모산입구,1075
00:40:5a:bf:92:d3,대모산입구,1075
00:07:89:14:61:48,대모산입구,1075
00:40:5a:bf:9f:5b,대모산입구,1075
02:07:89:14:61:48,대모산입구,1075
58:08:fa:00:03:8f,선정릉,1075
00:40:5a:b7:8a:9a,청담,1007
12:16:1f:03:5c:5a,청담,1007
00:40:5a:b7:86:0b,청담,1007
00:16:1f:03:5c:5a,청담,1007
00:16:1f:03:5c:5b,청담,1007
00:40:5a:b7:80:d2,청담,1007
12:16:1f:03:5c:5b,청담,1007
00:25:a6:a1:22:3a,청담,1007
00:40:5a:b7:80:d3,청담,1007
00:40:5a:b7:8a:9b,청담,1007
00:25:a6:a1:22:3b,청담,1007
00:40:5a:b7:88:12,청담,1007
00:40:5a:bf:87:a3,뚝섬유원지,1007
00:17:b2:01:aa:98,뚝섬유원지,1007
00:17:b2:01:aa:68,뚝섬유원지,1007
00:25:a6:a4:3f:a0,뚝섬유원지,1007
00:40:5a:bf:c8:6a,뚝섬유원지,1007
12:0e:47:00:18:ec,뚝섬유원지,1007
02:07:89:14:62:1d,개포동,1075
00:16:1f:03:75:4b,개포동,1075
12:16:1f:03:7e:a7,개포동,1075
00:40:5a:bf:94:8a,개포동,1075
00:40:5a:bc:25:92,개포동,1075
00:16:1f:03:75:4a,개포동,1075
00:40:5a:bf:94:8b,개포동,1075
00:40:5a:bf:9d:13,개포동,1075
12:16:1f:03:80:0f,개포동,1075
00:07:89:14:62:09,개포동,1075
00:40:5a:bf:9d:12,개포동,1075
00:40:5a:bc:25:93,개포동,1075
00:07:89:14:62:1c,개포동,1075
02:07:89:14:61:f4,개포동,1075
00:16:1f:03:6c:1a,개포동,1075
12:16:1f:03:80:0e,개포동,1075
00:16:1f:03:7e:a6,개포동,1075
00:16:1f:03:80:0e,개포동,1075
02:07:89:14:62:09,개포동,1075
00:07:89:14:61:f4,개포동,1075
12:16:1f:03:75:4a,개포동,1075
00:16:1f:03:6c:1b,개포동,1075
00:40:5a:bf:8b:43,개포동,1075
12:16:1f:03:77:06,개포동,1075
02:07:89:14:62:1c,개포동,1075
00:07:89:14:62:31,개포동,1075
02:07:89:14:62:31,개포동,1075
12:16:1f:03:77:07,개포동,1075
02:07:89:14:62:30,개포동,1075
00:07:89:14:61:5d,대모산입구,1075
02:07:89:14:61:5d,대모산입구,1075
12:16:1f:03:70:c3,대모산입구,1075
12:16:1f:03:84:32,대모산입구,1075
02:07:89:14:62:0d,대모산입구,1075
00:25:a6:a4:df:b9,용마산,1007
00:40:5a:bf:d2:02,용마산,1007
00:25:a6:a4:d6:95,용마산,1007
00:07:89:0f:da:19,공덕,1006
00:40:5a:bf:ae:f3,도봉산,1007
00:40:5a:bc:3c:93,도봉산,1007
00:17:b2:01:aa:08,도봉산,1007
00:17:b2:01:aa:3a,도봉산,1007
00:17:b2:01:aa:38,도봉산,1007
00:17:b2:01:aa:0a,도봉산,1007
00:40:5a:bf:ab:d2,도봉산,1007
00:17:b2:01:a9:4a,도봉산,1007
00:17:b2:01:a9:48,도봉산,1007
00:25:a6:a4:fb:2b,도봉산,1007
00:40:5a:bf:b4:23,도봉산,1007
00:17:b2:01:aa:88,도봉산,1007
00:25:a6:a4:fb:2a,도봉산,1007
00:25:a6:a5:21:ef,도봉산,1007
00:40:5a:bf:b4:22,도봉산,1007
00:17:b2:01:aa:8a,도봉산,1007
02:17:b2:02:92:76,도봉산,1007
00:25:a6:a5:21:f0,도봉산,1007
00:40:5a:bf:ab:d3,도봉산,1007
00:1d:93:21:b9:e4,도봉산,1007
06:17:b2:04:45:f6,인천국제공항,1065
06:17:b2:04:45:ee,인천국제공항,1065
04:17:b2:04:45:f4,인천국제공항,1065
04:17:b2:04:45:f0,인천국제공항,1065
04:17:b2:04:45:ec,인천국제공항,1065
02:17:b2:02:45:ee,인천국제공항,1065
02:17:b2:02:45:ec,인천국제공항,1065
06:17:b2:04:45:f2,인천국제공항,1065
02:07:89:10:5b:06,인천국제공항,1065
02:07:89:10:4e:b0,인천국제공항,1065
00:07:89:10:4e:b0,인천국제공항,1065
02:17:b2:02:45:f2,인천국제공항,1065
00:07:89:10:5b:06,인천국제공항,1065
02:07:89:10:4d:bd,인천국제공항,1065
00:07:89:10:4d:bd,인천국제공항,1065
02:17:b2:02:45:f6,인천국제공항,1065
00:07:89:14:6d:99,인천국제공항,1065
00:07:89:14:60:c9,인천국제공항,1065
00:07:89:14:6d:98,인천국제공항,1065
00:07:89:14:60:c5,인천국제공항,1065
02:07:89:14:6d:99,인천국제공항,1065
00:40:5a:e4:aa:6b,인천국제공항,1065
02:07:89:14:60:c9,인천국제공항,1065
02:07:89:14:6d:98,인천국제공항,1065
02:07:89:14:60:c8,인천국제공항,1065
00:27:1c:09:9f:39,인천국제공항,1065
02:07:89:14:60:bc,인천국제공항,1065
00:40:5a:e4:aa:6a,인천국제공항,1065
06:17:b2:04:4b:3a,인천국제공항,1065
06:17:b2:04:4b:2e,인천국제공항,1065
00:27:1c:09:9f:3b,인천국제공항,1065
06:17:b2:04:4b:52,인천국제공항,1065
00:40:5a:b8:05:f3,당산,1009
0a:30:0d:83:89:d2,당산,1009
0a:30:0d:83:68:f2,당산,1009
00:30:0d:83:68:f0,당산,1009
00:40:5a:b8:0e:6a,당산,1009
00:30:0d:83:68:e0,당산,1009
00:40:5a:b8:0e:6b,당산,1009
00:09:b4:61:1b:c7,당산,1009
02:09:b4:61:1b:c7,당산,1009
00:40:5a:b8:7a:a3,당산,1009
00:40:5a:b8:7a:a2,당산,1009
02:09:b4:61:1b:c6,당산,1009
00:30:0d:83:89:c0,당산,1009
00:40:5a:b8:05:f2,당산,1009
00:40:5a:b8:0b:d2,당산,1009
00:09:b4:61:1b:c3,당산,1009
00:09:b4:61:21:1b,당산,1009
00:30:0d:83:74:e0,당산,1009
00:40:5a:bb:26:23,당산,1009
00:40:5a:bb:26:22,당산,1009
00:40:5a:bb:26:02,당산,1009
02:09:b4:61:20:f3,당산,1009
00:25:a6:a4:f5:ef,내방,1007
00:25:a6:a4:f5:ee,내방,1007
00:40:5a:b7:96:52,내방,1007
00:40:5a:b7:8d:9a,내방,1007
12:16:1f:03:73:96,내방,1007
12:16:1f:03:56:ca,내방,1007
00:40:5a:b8:35:e2,내방,1007
00:40:5a:c7:b4:ea,내방,1007
12:16:1f:03:5a:6a,내방,1007
12:16:1f:03:68:3e,내방,1007
00:40:5a:b7:96:53,내방,1007
00:25:a6:a5:15:e8,망원,1006
00:09:b4:61:07:7a,여의도,1009
00:40:5a:bb:1e:ab,여의도,1009
00:40:5a:af:58:cb,여의도,1009
00:09:b4:61:09:8e,여의도,1009
0a:30:0d:84:fd:f2,여의도,1009
06:40:5a:e2:f6:81,여의도,1009
02:09:b4:61:09:8e,여의도,1009
0a:40:5a:e2:f6:81,여의도,1009
02:09:b4:61:07:7a,여의도,1009
00:30:0d:84:ef:40,여의도,1009
0a:40:5a:e2:f6:82,여의도,1009
06:40:5a:e2:f6:82,여의도,1009
00:09:b4:61:09:f3,여의도,1009
02:09:b4:61:09:f2,여의도,1009
12:16:1f:03:7d:26,샛강,1009
12:16:1f:03:7d:27,샛강,1009
12:16:1f:03:47:eb,샛강,1009
12:16:1f:03:74:3b,샛강,1009
12:16:1f:03:40:13,샛강,1009
12:16:1f:03:6b:3b,샛강,1009
12:16:1f:03:74:3a,샛강,1009
12:16:1f:03:47:ea,샛강,1009
00:25:a6:a4:d8:9d,샛강,1009
00:16:1f:03:7d:26,샛강,1009
00:09:b4:61:09:7f,노량진,1009
02:09:b4:61:09:7f,노량진,1009
00:40:5a:af:22:ca,노량진,1009
0a:30:0d:83:84:32,노량진,1009
00:40:5a:af:24:ba,노량진,1009
00:09:b4:61:16:f7,노량진,1009
00:09:b4:61:09:9f,노량진,1009
00:40:5a:af:22:cb,노량진,1009
00:30:0d:83:84:30,노량진,1009
00:30:0d:83:84:20,노량진,1009
00:40:5a:af:24:bb,노량진,1009
02:09:b4:61:09:9f,노량진,1009
00:40:5a:af:45:e3,노량진,1009
00:09:b4:61:09:9e,노량진,1009
00:30:0d:83:8a:70,노량진,1009
00:30:0d:83:6b:60,노량진,1009
00:30:0d:83:8a:60,노량진,1009
00:40:5a:af:22:da,노량진,1009
0a:30:0d:83:7a:52,노량진,1009
00:30:0d:83:7a:50,노량진,1009
00:09:b4:61:07:5f,노량진,1009
00:30:0d:83:7a:40,노량진,1009
02:09:b4:61:07:5f,노량진,1009
00:40:5a:af:22:db,노량진,1009
00:40:5a:af:45:e2,노량진,1009
00:40:5a:af:21:b2,노량진,1009
02:09:b4:61:09:9e,노량진,1009
00:30:0d:83:69:50,노량진,1009
00:30:0d:83:69:40,노량진,1009
02:09:b4:61:07:5e,노량진,1009
00:40:5a:af:2a:13,노량진,1009
12:16:1f:03:3b:7f,암사,1008
00:07:89:14:6c:e5,암사,1008
12:16:1f:03:3b:7e,암사,1008
02:07:89:14:6c:c0,암사,1008
00:40:5a:b8:13:6b,암사,1008
02:07:89:14:6c:d4,암사,1008
02:07:89:14:6c:d5,암사,1008
00:16:1f:03:3b:7f,암사,1008
02:07:89:14:6c:e5,암사,1008
00:16:1f:03:3b:7e,암사,1008
00:07:89:14:6c:99,암사,1008
00:07:89:14:6c:ac,암사,1008
12:16:1f:03:70:f7,암사,1008
00:07:89:14:6c:e4,암사,1008
02:07:89:14:6c:98,암사,1008
00:40:5a:b8:0c:13,암사,1008
00:40:5a:b8:04:cb,암사,1008
00:16:1f:03:70:f7,암사,1008
02:07:89:14:6c:e4,암사,1008
00:07:89:14:6c:ad,암사,1008
00:40:5a:b8:14:ba,암사,1008
00:16:1f:03:65:ee,암사,1008
5a:08:fa:00:2f:e2,압구정로데오,1075
5a:08:fa:00:30:27,압구정로데오,1075
0e:0e:47:01:2b:9a,압구정로데오,1075
06:0e:47:01:2b:9a,압구정로데오,1075
5a:08:fa:00:2f:d7,압구정로데오,1075
10:e3:c7:04:2a:24,압구정로데오,1075
00:30:0d:77:bb:50,압구정로데오,1075
5a:08:fa:00:2f:d6,압구정로데오,1075
58:08:fa:00:2f:b3,압구정로데오,1075
06:30:0d:77:bb:41,압구정로데오,1075
12:16:1f:03:6b:36,면목,1007
12:16:1f:03:6b:37,면목,1007
00:40:5a:e4:9c:4b,면목,1007
00:16:1f:03:6b:37,면목,1007
00:16:1f:03:6b:36,면목,1007
00:25:a6:a5:01:ec,면목,1007
12:16:1f:03:6c:93,면목,1007
00:40:5a:e4:cc:da,면목,1007
00:40:5a:c0:4a:32,면목,1007
00:25:a6:a5:01:ed,면목,1007
00:16:1f:03:6c:93,면목,1007
00:40:5a:e4:cc:db,면목,1007
00:40:5a:c0:4a:33,면목,1007
00:25:a6:a4:fb:cf,면목,1007
00:16:1f:03:68:c7,면목,1007
02:07:89:0f:21:a7,김포공항,1009
00:07:89:0f:21:97,김포공항,1009
02:07:89:0f:21:97,김포공항,1009
00:40:5a:bb:2b:0b,김포공항,1009
00:07:89:0f:21:9b,김포공항,1009
00:40:5a:bf:89:83,김포공항,1009
02:17:b2:02:55:da,공항시장,1009
00:07:89:10:4d:cf,공항시장,1009
06:17:b2:04:55:ca,공항시장,1009
02:17:b2:02:65:d4,공항시장,1009
04:17:b2:04:55:c8,공항시장,1009
00:07:89:10:58:a4,공항시장,1009
02:17:b2:02:65:d6,공항시장,1009
02:07:89:10:4d:cf,공항시장,1009
02:07:89:10:55:29,공항시장,1009
00:40:5a:b8:0e:0a,공항시장,1009
00:25:a6:a5:1d:99,공항시장,1009
12:16:1f:03:81:f2,공항시장,1009
12:16:1f:03:66:83,공항시장,1009
12:16:1f:03:81:f3,공항시장,1009
00:40:5a:b8:36:12,공항시장,1009
00:07:89:14:61:68,태평,1075
00:07:89:14:61:54,태평,1075
12:16:1f:03:72:be,태평,1075
02:07:89:14:61:8c,태평,1075
02:07:89:14:61:54,태평,1075
00:16:1f:03:72:be,태평,1075
12:16:1f:03:82:23,태평,1075
02:07:89:14:61:65,태평,1075
00:16:1f:03:82:23,태평,1075
00:16:1f:03:5e:2e,태평,1075
00:09:b4:61:01:57,모란,1075
00:30:0d:84:65:70,모란,1075
00:30:0d:84:65:60,모란,1075
02:09:b4:61:01:57,모란,1075
00:40:5a:c0:50:f3,모란,1075
00:40:5a:b0:38:7b,수유,1004
00:40:5a:b0:41:63,수유,1004
00:07:89:14:6f:a5,수유,1004
00:40:5a:c8:31:da,약수,1006
00:07:89:0f:d6:ed,약수,1006
00:40:5a:c8:48:c2,약수,1006
06:30:0d:71:c2:81,약수,1006
02:07:89:0f:d6:f9,약수,1006
02:07:89:0f:d6:f8,약수,1006
00:40:5a:c8:31:db,약수,1006
00:30:0d:78:06:90,약수,1006
02:07:89:0f:d6:ed,약수,1006
00:30:0d:71:c2:80,약수,1006
06:30:0d:78:06:81,약수,1006
00:40:5a:c8:48:c3,약수,1006
00:30:0d:78:06:80,약수,1006
00:30:0d:71:c2:90,약수,1006
00:40:5a:c8:4f:db,약수,1006
00:40:5a:c8:4f:da,약수,1006
0a:30:0d:78:a6:31,약수,1006
00:30:0d:78:a6:30,약수,1006
12:16:1f:03:4d:16,월드컵경기장,1006
00:25:a6:a5:08:13,월드컵경기장,1006
12:16:1f:03:55:96,월드컵경기장,1006
00:40:5a:b7:07:92,월드컵경기장,1006
00:40:5a:b6:ed:1a,월드컵경기장,1006
12:16:1f:03:7f:bf,월드컵경기장,1006
00:40:5a:b6:eb:da,월드컵경기장,1006
00:25:a6:a5:0c:e7,월드컵경기장,1006
00:16:1f:03:76:bb,월드컵경기장,1006
00:16:1f:03:76:ba,월드컵경기장,1006
00:40:5a:b7:2d:bb,월드컵경기장,1006
00:16:1f:03:4d:16,월드컵경기장,1006
00:16:1f:03:55:97,월드컵경기장,1006
00:25:a6:a5:08:14,월드컵경기장,1006
00:40:5a:b7:07:93,월드컵경기장,1006
00:25:a6:a4:da:60,용마산,1007
00:25:a6:a4:df:ba,용마산,1007
00:16:1f:03:6f:1a,용마산,1007
00:40:5a:bf:d2:03,용마산,1007
00:25:a6:a4:d6:96,용마산,1007
00:40:5a:c0:47:8a,용마산,1007
12:16:1f:03:6e:37,용마산,1007
00:40:5a:bf:d3:c2,용마산,1007
00:40:5a:c0:47:8b,용마산,1007
00:40:5a:bf:d3:c3,용마산,1007
00:25:a6:a4:d5:eb,용마산,1007
12:16:1f:03:6e:36,용마산,1007
00:25:a6:a4:d5:ec,용마산,1007
00:16:1f:03:6e:37,용마산,1007
00:16:1f:03:6e:36,용마산,1007
00:25:a6:a4:ce:16,용마산,1007
00:40:5a:bf:d2:bb,용마산,1007
00:40:5a:bf:fe:e2,용마산,1007
00:40:5a:bf:fe:e3,용마산,1007
00:25:a6:a4:a9:f5,사가정,1007
00:40:5a:af:10:13,학여울,1003
10:e3:c7:05:20:db,학여울,1003
02:07:89:14:6e:3d,학여울,1003
00:40:5a:af:0f:e3,학여울,1003
10:e3:c7:05:20:da,학여울,1003
10:e3:c7:05:67:76,학여울,1003
22:e3:c7:05:67:77,학여울,1003
22:e3:c7:05:67:7b,학여울,1003
10:e3:c7:05:67:77,학여울,1003
10:e3:c7:05:67:7b,학여울,1003
00:40:5a:af:0f:e2,학여울,1003
22:e3:c7:05:67:76,학여울,1003
00:40:5a:af:16:42,학여울,1003
00:40:5a:af:16:43,학여울,1003
00:09:b4:61:19:af,시청,1001
00:40:5a:91:ee:22,시청,1001
06:30:0d:84:5e:62,시청,1001
12:16:1f:03:27:7f,새절,1006
00:16:1f:03:27:7f,새절,1006
00:40:5a:bf:78:ba,새절,1006
00:40:5a:bf:78:bb,새절,1006
12:16:1f:03:74:4a,새절,1006
00:40:5a:c7:b1:b2,새절,1006
00:40:5a:c7:b1:b3,새절,1006
12:16:1f:03:2b:52,새절,1006
00:25:a6:a3:d1:e6,새절,1006
00:25:a6:a4:2d:21,새절,1006
00:25:a6:a3:d1:e7,새절,1006
00:40:5a:bc:2a:ba,새절,1006
00:40:5a:bc:2a:bb,새절,1006
00:25:a6:a4:4f:59,새절,1006
12:16:1f:03:27:7e,새절,1006
00:25:a6:a4:2d:22,새절,1006
00:25:a6:a3:bd:1e,새절,1006
00:25:a6:a4:4f:5a,새절,1006
00:16:1f:03:27:7e,새절,1006
02:09:b4:61:4f:4e,고속터미널,1003
00:30:0d:83:9f:30,고속터미널,1003
00:40:5a:af:15:2b,고속터미널,1003
00:30:0d:83:81:e0,고속터미널,1003
0a:30:0d:83:81:f2,고속터미널,1003
00:40:5a:af:38:62,고속터미널,1003
0a:30:0d:83:a0:f2,고속터미널,1003
02:09:b4:61:4e:ba,고속터미널,1003
02:09:b4:61:4e:bb,고속터미널,1003
02:09:b4:61:4f:4f,고속터미널,1003
00:30:0d:83:a0:e0,고속터미널,1003
00:09:b4:61:4e:3b,고속터미널,1003
00:40:5a:af:15:2a,고속터미널,1003
00:09:b4:61:54:bb,고속터미널,1003
00:09:b4:61:4d:e2,고속터미널,1003
00:09:b4:61:4d:e6,고속터미널,1003
02:09:b4:61:4e:3b,고속터미널,1003
00:30:0d:83:81:f0,고속터미널,1003
00:40:5a:af:14:93,고속터미널,1003
02:09:b4:61:4d:e6,고속터미널,1003
00:40:5a:af:36:6a,고속터미널,1003
02:09:b4:61:4d:e7,고속터미널,1003
02:09:b4:61:4d:e2,고속터미널,1003
0a:30:0d:83:91:b2,고속터미널,1003
06:30:0d:83:91:a2,고속터미널,1003
02:09:b4:61:4d:e3,고속터미널,1003
00:30:0d:83:91:b0,고속터미널,1003
02:09:b4:61:4e:0a,고속터미널,1003
00:30:0d:83:91:a0,고속터미널,1003
00:09:b4:61:4f:4f,고속터미널,1003
00:40:5a:af:18:3a,고속터미널,1003
00:16:1f:03:56:cb,내방,1007
00:40:5a:b7:8d:9b,내방,1007
00:16:1f:03:73:96,내방,1007
00:16:1f:03:56:ca,내방,1007
00:25:a6:a4:51:99,먹골,1007
00:25:a6:a4:3c:c2,먹골,1007
00:16:1f:03:66:3a,상수,1006
