﻿SSID_MAC주소,SSID등록통신사,지하철역ID,지하철역명,지하철호선ID,WIFI신호세기
﻿12:16:1f:03:52:2a,﻿T wifi zone_secure,﻿1009000925,﻿신논현,﻿1009,﻿-74
﻿12:16:1f:03:86:af,﻿T wifi zone_secure,﻿1009000925,﻿신논현,﻿1009,﻿-74
﻿00:16:1f:03:7d:b3,﻿T wifi zone,﻿1009000925,﻿신논현,﻿1009,﻿-81
﻿02:09:b4:61:0a:6f,﻿ollehWiFi,﻿1009000925,﻿신논현,﻿1009,﻿-86
﻿02:09:b4:61:09:cf,﻿ollehWiFi,﻿1009000925,﻿신논현,﻿1009,﻿-62
﻿00:16:1f:03:52:2b,﻿T wifi zone,﻿1009000925,﻿신논현,﻿1009,﻿-77
﻿02:09:b4:61:0a:8b,﻿ollehWiFi,﻿1009000925,﻿신논현,﻿1009,﻿-78
﻿00:16:1f:03:86:af,﻿T wifi zone,﻿1009000925,﻿신논현,﻿1009,﻿-73
﻿00:40:5a:af:3e:7b,﻿FREE_U+zone,﻿1009000925,﻿신논현,﻿1009,﻿-47
﻿00:16:1f:03:40:0f,﻿T wifi zone,﻿1009000925,﻿신논현,﻿1009,﻿-52
﻿00:16:1f:03:40:0e,﻿T wifi zone_1,﻿1009000925,﻿신논현,﻿1009,﻿-41
﻿00:40:5a:af:3e:7a,﻿U+zone,﻿1009000925,﻿신논현,﻿1009,﻿-50
﻿00:16:1f:03:35:57,﻿T wifi zone,﻿1009000925,﻿신논현,﻿1009,﻿-68
﻿12:16:1f:03:35:56,﻿T wifi zone_secure,﻿1009000925,﻿신논현,﻿1009,﻿-62
﻿00:40:5a:af:18:b3,﻿FREE_U+zone,﻿1009000925,﻿신논현,﻿1009,﻿-71
﻿00:16:1f:03:35:56,﻿T wifi zone_1,﻿1009000925,﻿신논현,﻿1009,﻿-62
﻿12:16:1f:03:35:57,﻿T wifi zone_secure,﻿1009000925,﻿신논현,﻿1009,﻿-68
﻿10:e3:c7:04:2b:34,﻿T wifi zone,﻿1075075211,﻿서울숲,﻿1075,﻿-67
﻿5a:08:fa:00:23:a2,﻿ollehWiFi,﻿1075075211,﻿서울숲,﻿1075,﻿-72
﻿10:e3:c7:04:2b:2f,﻿T wifi zone_1,﻿1075075211,﻿서울숲,﻿1075,﻿-74
﻿5a:08:fa:00:1f:07,﻿ollehWiFi,﻿1075075211,﻿서울숲,﻿1075,﻿-84
﻿58:08:fa:00:2f:e3,﻿ollehWiFi,﻿1075075212,﻿압구정로데오,﻿1075,﻿-41
﻿12:e3:c7:04:2d:00,﻿T wifi zone_secure,﻿1075075212,﻿압구정로데오,﻿1075,﻿-53
﻿12:e3:c7:04:2c:ff,﻿T wifi zone_secure,﻿1075075212,﻿압구정로데오,﻿1075,﻿-62
﻿58:08:fa:00:30:27,﻿ollehWiFi,﻿1075075212,﻿압구정로데오,﻿1075,﻿-60
﻿58:08:fa:00:2f:e7,﻿ollehWiFi,﻿1075075212,﻿압구정로데오,﻿1075,﻿-69
﻿0a:0e:47:01:2b:9a,﻿U+zone,﻿1075075212,﻿압구정로데오,﻿1075,﻿-62
﻿12:e3:c7:04:2c:e4,﻿T wifi zone_secure,﻿1075075212,﻿압구정로데오,﻿1075,﻿-57
﻿12:e3:c7:04:2a:23,﻿T wifi zone_secure,﻿1075075212,﻿압구정로데오,﻿1075,﻿-62
﻿58:08:fa:00:2f:d7,﻿ollehWiFi,﻿1075075212,﻿압구정로데오,﻿1075,﻿-60
﻿12:e3:c7:04:2a:24,﻿T wifi zone_secure,﻿1075075212,﻿압구정로데오,﻿1075,﻿-69
﻿0a:30:0d:77:bb:51,﻿T wifi zone_secure,﻿1075075212,﻿압구정로데오,﻿1075,﻿-70
﻿5a:08:fa:00:2f:e3,﻿ollehWiFi,﻿1075075212,﻿압구정로데오,﻿1075,﻿-40
﻿00:40:5a:bb:52:43,﻿FREE_U+zone,﻿1003000349,﻿수서,﻿1003,﻿-62
﻿00:30:0d:7f:06:a0,﻿T wifi zone_1,﻿1003000349,﻿수서,﻿1003,﻿-47
﻿00:40:5a:bb:49:d3,﻿FREE_U+zone,﻿1003000349,﻿수서,﻿1003,﻿-62
﻿00:30:0d:7f:06:b0,﻿T wifi zone,﻿1003000349,﻿수서,﻿1003,﻿-62
﻿02:07:89:0f:d6:9d,﻿ollehWiFi,﻿1003000349,﻿수서,﻿1003,﻿-68
﻿00:40:5a:bb:49:ab,﻿FREE_U+zone,﻿1003000349,﻿수서,﻿1003,﻿-71
﻿02:07:89:0f:d6:a1,﻿ollehWiFi,﻿1003000349,﻿수서,﻿1003,﻿-78
﻿12:16:1f:03:83:42,﻿T wifi zone_secure,﻿1008000819,﻿장지,﻿1008,﻿-65
﻿00:40:5a:ba:df:b2,﻿U+zone,﻿1008000819,﻿장지,﻿1008,﻿-89
﻿00:16:1f:03:7d:12,﻿T wifi zone_1,﻿1008000819,﻿장지,﻿1008,﻿-77
﻿00:40:5a:bf:97:8a,﻿U+zone,﻿1007000712,﻿마들,﻿1007,﻿-81
﻿12:16:1f:03:87:9f,﻿T wifi zone_secure,﻿1007000712,﻿마들,﻿1007,﻿-88
﻿00:40:5a:bc:49:c2,﻿U+zone,﻿1007000712,﻿마들,﻿1007,﻿-84
﻿00:25:a6:a5:1b:33,﻿ollehWiFi,﻿1007000712,﻿마들,﻿1007,﻿-74
﻿00:40:5a:bf:97:8b,﻿FREE_U+zone,﻿1007000712,﻿마들,﻿1007,﻿-77
﻿00:25:a6:a4:56:b2,﻿ollehWiFi,﻿1007000712,﻿마들,﻿1007,﻿-82
﻿00:40:5a:bc:49:c3,﻿FREE_U+zone,﻿1007000712,﻿마들,﻿1007,﻿-83
﻿00:16:1f:03:5c:46,﻿T wifi zone_1,﻿1007000712,﻿마들,﻿1007,﻿-98
﻿12:16:1f:03:5c:46,﻿T wifi zone_secure,﻿1007000712,﻿마들,﻿1007,﻿-88
﻿00:16:1f:03:87:9e,﻿T wifi zone_1,﻿1007000712,﻿마들,﻿1007,﻿-86
﻿12:16:1f:03:87:9e,﻿T wifi zone_secure,﻿1007000712,﻿마들,﻿1007,﻿-87
﻿00:40:5a:bf:c7:da,﻿U+zone,﻿1007000712,﻿마들,﻿1007,﻿-98
﻿12:16:1f:03:6c:47,﻿T wifi zone_secure,﻿1007000711,﻿수락산,﻿1007,﻿-50
﻿00:40:5a:e4:6a:8a,﻿U+zone,﻿1007000711,﻿수락산,﻿1007,﻿-61
﻿12:16:1f:03:6c:46,﻿T wifi zone_secure,﻿1007000711,﻿수락산,﻿1007,﻿-66
﻿00:25:a6:a4:3b:db,﻿ollehWiFi,﻿1007000711,﻿수락산,﻿1007,﻿-67
﻿12:16:1f:03:80:a3,﻿T wifi zone_secure,﻿1007000711,﻿수락산,﻿1007,﻿-73
﻿00:25:a6:a4:59:e5,﻿ollehWiFi,﻿1007000711,﻿수락산,﻿1007,﻿-80
﻿00:25:a6:a4:63:31,﻿ollehWiFi,﻿1007000711,﻿수락산,﻿1007,﻿-80
﻿00:40:5a:e4:8b:ba,﻿U+zone,﻿1007000711,﻿수락산,﻿1007,﻿-80
﻿12:16:1f:03:80:a2,﻿T wifi zone_secure,﻿1007000711,﻿수락산,﻿1007,﻿-87
﻿00:16:1f:03:6c:47,﻿T wifi zone,﻿1007000711,﻿수락산,﻿1007,﻿-48
﻿00:40:5a:e4:6a:8b,﻿FREE_U+zone,﻿1007000711,﻿수락산,﻿1007,﻿-60
﻿00:16:1f:03:6c:46,﻿T wifi zone_1,﻿1007000711,﻿수락산,﻿1007,﻿-67
﻿00:25:a6:a4:3b:dc,﻿ollehWiFi,﻿1007000711,﻿수락산,﻿1007,﻿-68
﻿00:40:5a:e4:8b:bb,﻿FREE_U+zone,﻿1007000711,﻿수락산,﻿1007,﻿-77
﻿00:16:1f:03:80:a2,﻿T wifi zone_1,﻿1007000711,﻿수락산,﻿1007,﻿-86
﻿06:17:b2:04:68:22,﻿T wifi zone_secure,﻿1007000711,﻿수락산,﻿1007,﻿-94
﻿00:16:1f:03:80:a3,﻿T wifi zone,﻿1007000711,﻿수락산,﻿1007,﻿-73
﻿04:17:b2:04:58:64,﻿T wifi zone,﻿1007000711,﻿수락산,﻿1007,﻿-92
﻿04:17:b2:04:68:20,﻿T wifi zone,﻿1007000711,﻿수락산,﻿1007,﻿-93
﻿12:16:1f:03:72:93,﻿5G_T wifi zone_secure,﻿1007000711,﻿수락산,﻿1007,﻿-83
﻿12:16:1f:03:6f:be,﻿T wifi zone_secure,﻿1009000911,﻿신목동,﻿1009,﻿-68
﻿00:40:5a:bb:31:ea,﻿U+zone,﻿1009000911,﻿신목동,﻿1009,﻿-68
﻿12:16:1f:03:34:0a,﻿T wifi zone_secure,﻿1009000911,﻿신목동,﻿1009,﻿-68
﻿00:40:5a:c0:59:7a,﻿U+zone,﻿1009000911,﻿신목동,﻿1009,﻿-68
﻿00:25:a6:a5:0f:93,﻿ollehWiFi,﻿1009000911,﻿신목동,﻿1009,﻿-69
﻿12:16:1f:03:6e:6f,﻿T wifi zone_secure,﻿1009000911,﻿신목동,﻿1009,﻿-72
﻿12:16:1f:03:74:5f,﻿T wifi zone_secure,﻿1009000911,﻿신목동,﻿1009,﻿-89
﻿12:16:1f:03:6e:6e,﻿T wifi zone_secure,﻿1009000911,﻿신목동,﻿1009,﻿-71
﻿00:40:5a:c7:95:3a,﻿U+zone,﻿1009000911,﻿신목동,﻿1009,﻿-86
﻿00:16:1f:03:6d:6b,﻿T wifi zone,﻿1009000911,﻿신목동,﻿1009,﻿-48
﻿00:40:5a:bb:25:3b,﻿FREE_U+zone,﻿1009000911,﻿신목동,﻿1009,﻿-39
﻿00:16:1f:03:6d:6a,﻿T wifi zone_1,﻿1009000911,﻿신목동,﻿1009,﻿-41
﻿00:40:5a:bb:10:db,﻿FREE_U+zone,﻿1009000911,﻿신목동,﻿1009,﻿-47
﻿00:16:1f:03:6f:bf,﻿T wifi zone,﻿1009000911,﻿신목동,﻿1009,﻿-72
﻿00:16:1f:03:34:0b,﻿T wifi zone,﻿1009000911,﻿신목동,﻿1009,﻿-66
﻿00:16:1f:03:34:0a,﻿T wifi zone_1,﻿1009000911,﻿신목동,﻿1009,﻿-65
﻿00:40:5a:bb:31:eb,﻿FREE_U+zone,﻿1009000911,﻿신목동,﻿1009,﻿-71
﻿00:16:1f:03:6f:be,﻿T wifi zone_1,﻿1009000911,﻿신목동,﻿1009,﻿-68
﻿02:07:89:10:47:22,﻿ollehWiFi,﻿1009000911,﻿신목동,﻿1009,﻿-89
﻿00:25:a6:a5:0f:94,﻿ollehWiFi,﻿1009000911,﻿신목동,﻿1009,﻿-67
﻿00:16:1f:03:6e:6e,﻿T wifi zone_1,﻿1009000911,﻿신목동,﻿1009,﻿-68
﻿00:07:89:14:6d:24,﻿ollehWiFi,﻿1008000815,﻿석촌,﻿1008,﻿-49
﻿00:16:1f:03:63:72,﻿T wifi zone_1,﻿1008000815,﻿석촌,﻿1008,﻿-53
﻿00:16:1f:03:7f:a6,﻿T wifi zone_1,﻿1008000815,﻿석촌,﻿1008,﻿-62
﻿00:16:1f:03:7f:a7,﻿T wifi zone,﻿1008000815,﻿석촌,﻿1008,﻿-75
﻿00:40:5a:bb:1a:bb,﻿FREE_U+zone,﻿1008000815,﻿석촌,﻿1008,﻿-65
﻿00:40:5a:bb:1a:ba,﻿U+zone,﻿1008000815,﻿석촌,﻿1008,﻿-74
﻿00:16:1f:03:57:1b,﻿T wifi zone,﻿1008000815,﻿석촌,﻿1008,﻿-87
﻿00:07:89:14:6d:10,﻿ollehWiFi,﻿1008000815,﻿석촌,﻿1008,﻿-78
﻿00:07:89:14:6d:09,﻿ollehWiFi,﻿1008000816,﻿송파,﻿1008,﻿-51
﻿02:07:89:14:6d:09,﻿ollehWiFi,﻿1008000816,﻿송파,﻿1008,﻿-52
﻿00:40:5a:bb:29:92,﻿U+zone,﻿1008000816,﻿송파,﻿1008,﻿-71
﻿12:16:1f:03:6f:72,﻿T wifi zone_secure,﻿1008000816,﻿송파,﻿1008,﻿-62
﻿00:16:1f:03:6f:72,﻿T wifi zone_1,﻿1008000816,﻿송파,﻿1008,﻿-62
﻿00:40:5a:bb:29:93,﻿FREE_U+zone,﻿1008000816,﻿송파,﻿1008,﻿-77
﻿12:16:1f:03:6d:3a,﻿T wifi zone_secure,﻿1008000816,﻿송파,﻿1008,﻿-41
﻿00:07:89:14:6d:1d,﻿ollehWiFi,﻿1008000816,﻿송파,﻿1008,﻿-70
﻿02:07:89:14:6d:1d,﻿ollehWiFi,﻿1008000816,﻿송파,﻿1008,﻿-70
﻿00:16:1f:03:6d:3a,﻿T wifi zone_1,﻿1008000816,﻿송파,﻿1008,﻿-44
﻿12:16:1f:03:6d:3b,﻿T wifi zone_secure,﻿1008000816,﻿송파,﻿1008,﻿-54
﻿00:09:b4:61:07:b2,﻿ollehWiFi,﻿1009000919,﻿흑석,﻿1009,﻿-78
﻿00:09:b4:61:07:4b,﻿ollehWiFi,﻿1009000919,﻿흑석,﻿1009,﻿-70
﻿00:09:b4:61:07:36,﻿ollehWiFi,﻿1009000919,﻿흑석,﻿1009,﻿-60
﻿00:40:5a:c3:73:8a,﻿U+zone,﻿1009000919,﻿흑석,﻿1009,﻿-62
﻿02:09:b4:61:07:b2,﻿ollehWiFi,﻿1009000919,﻿흑석,﻿1009,﻿-76
﻿02:09:b4:61:07:4b,﻿ollehWiFi,﻿1009000919,﻿흑석,﻿1009,﻿-70
﻿12:16:1f:03:4d:6e,﻿T wifi zone_secure,﻿1009000919,﻿흑석,﻿1009,﻿-65
﻿00:40:5a:bb:34:52,﻿U+zone,﻿1008000814,﻿잠실,﻿1008,﻿-68
﻿06:30:0d:84:f0:c2,﻿T wifi zone_secure,﻿1008000814,﻿잠실,﻿1008,﻿-80
﻿00:07:89:0f:d9:11,﻿ollehWiFi,﻿1008000814,﻿잠실,﻿1008,﻿-61
﻿00:40:5a:bb:1a:22,﻿U+zone,﻿1008000814,﻿잠실,﻿1008,﻿-65
﻿0a:30:0d:84:f0:d2,﻿T wifi zone_secure,﻿1008000814,﻿잠실,﻿1008,﻿-87
﻿06:30:0d:84:ef:02,﻿T wifi zone_secure,﻿1008000814,﻿잠실,﻿1008,﻿-80
﻿00:40:5a:af:23:c3,﻿FREE_U+zone,﻿1009000921,﻿구반포,﻿1009,﻿-65
﻿00:07:89:10:43:aa,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-73
﻿06:17:b2:04:50:3a,﻿T wifi zone_secure,﻿1009000921,﻿구반포,﻿1009,﻿-89
﻿00:07:89:10:47:ef,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-79
﻿02:17:b2:02:55:ea,﻿T wifi zone_secure,﻿1009000921,﻿구반포,﻿1009,﻿-74
﻿04:17:b2:04:55:e8,﻿T wifi zone,﻿1009000921,﻿구반포,﻿1009,﻿-85
﻿02:17:b2:02:55:e8,﻿T wifi zone X,﻿1009000921,﻿구반포,﻿1009,﻿-77
﻿04:17:b2:04:65:e4,﻿T wifi zone,﻿1009000921,﻿구반포,﻿1009,﻿-86
﻿04:17:b2:04:50:38,﻿T wifi zone,﻿1009000921,﻿구반포,﻿1009,﻿-89
﻿02:07:89:10:47:ef,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-79
﻿02:17:b2:02:50:38,﻿T wifi zone X,﻿1009000921,﻿구반포,﻿1009,﻿-89
﻿02:07:89:10:43:aa,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-73
﻿00:30:0d:58:89:80,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-74
﻿02:17:b2:02:55:c6,﻿T wifi zone_secure,﻿1009000921,﻿구반포,﻿1009,﻿-89
﻿02:07:89:10:5c:4c,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-82
﻿00:07:89:10:5c:4c,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-82
﻿02:30:0d:58:89:80,﻿ollehWiFi,﻿1009000921,﻿구반포,﻿1009,﻿-75
﻿04:17:b2:04:55:c4,﻿T wifi zone,﻿1009000921,﻿구반포,﻿1009,﻿-89
﻿12:16:1f:03:63:fe,﻿T wifi zone_secure,﻿1009000922,﻿신반포,﻿1009,﻿-68
﻿00:40:5a:af:35:ca,﻿U+zone,﻿1009000922,﻿신반포,﻿1009,﻿-62
﻿00:25:a6:a4:ea:13,﻿ollehWiFi,﻿1009000922,﻿신반포,﻿1009,﻿-58
﻿12:16:1f:03:75:42,﻿T wifi zone_secure,﻿1009000922,﻿신반포,﻿1009,﻿-62
﻿00:40:5a:af:13:fa,﻿U+zone,﻿1009000922,﻿신반포,﻿1009,﻿-50
﻿12:16:1f:03:51:1e,﻿T wifi zone_secure,﻿1009000922,﻿신반포,﻿1009,﻿-74
﻿00:40:5a:af:35:cb,﻿FREE_U+zone,﻿1009000922,﻿신반포,﻿1009,﻿-65
﻿00:16:1f:03:63:fe,﻿T wifi zone_1,﻿1009000922,﻿신반포,﻿1009,﻿-68
﻿00:25:a6:a4:ea:14,﻿ollehWiFi,﻿1009000922,﻿신반포,﻿1009,﻿-58
﻿00:16:1f:03:75:42,﻿T wifi zone_1,﻿1009000922,﻿신반포,﻿1009,﻿-56
﻿00:16:1f:03:6d:af,﻿5G_T wifi zone,﻿1009000922,﻿신반포,﻿1009,﻿-85
﻿12:16:1f:03:63:ff,﻿T wifi zone_secure,﻿1009000922,﻿신반포,﻿1009,﻿-69
﻿12:16:1f:03:75:43,﻿T wifi zone_secure,﻿1009000922,﻿신반포,﻿1009,﻿-67
﻿00:40:5a:af:25:8a,﻿U+zone,﻿1009000922,﻿신반포,﻿1009,﻿-56
﻿12:16:1f:03:6d:af,﻿5G_T wifi zone_secure,﻿1009000922,﻿신반포,﻿1009,﻿-84
﻿12:16:1f:03:51:1f,﻿T wifi zone_secure,﻿1009000922,﻿신반포,﻿1009,﻿-79
﻿00:16:1f:03:75:43,﻿T wifi zone,﻿1009000922,﻿신반포,﻿1009,﻿-65
﻿00:40:5a:af:25:8b,﻿FREE_U+zone,﻿1009000922,﻿신반포,﻿1009,﻿-53
﻿00:16:1f:03:6d:ae,﻿T wifi zone,﻿1009000922,﻿신반포,﻿1009,﻿-71
﻿00:40:5a:af:13:fb,﻿FREE_U+zone,﻿1009000922,﻿신반포,﻿1009,﻿-50
﻿00:16:1f:03:80:d3,﻿T wifi zone,﻿1008000818,﻿문정,﻿1008,﻿-69
﻿00:40:5a:bb:36:13,﻿FREE_U+zone,﻿1008000818,﻿문정,﻿1008,﻿-80
﻿12:16:1f:03:80:d2,﻿T wifi zone_secure,﻿1008000818,﻿문정,﻿1008,﻿-68
﻿00:40:5a:bb:36:12,﻿U+zone,﻿1008000818,﻿문정,﻿1008,﻿-80
﻿02:07:89:14:6c:70,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-55
﻿00:40:5a:bb:36:e2,﻿U+zone,﻿1008000818,﻿문정,﻿1008,﻿-53
﻿00:07:89:14:6c:5d,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-78
﻿00:07:89:14:6c:48,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-74
﻿00:40:5a:bb:36:4a,﻿U+zone,﻿1008000818,﻿문정,﻿1008,﻿-77
﻿00:07:89:14:6d:64,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-85
﻿12:16:1f:03:7c:1e,﻿T wifi zone_secure,﻿1008000818,﻿문정,﻿1008,﻿-80
﻿02:07:89:14:6c:84,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-54
﻿00:40:5a:bb:36:e3,﻿FREE_U+zone,﻿1008000818,﻿문정,﻿1008,﻿-56
﻿02:07:89:14:6c:5d,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-78
﻿00:40:5a:bb:36:4b,﻿FREE_U+zone,﻿1008000818,﻿문정,﻿1008,﻿-77
﻿00:16:1f:03:7c:1e,﻿T wifi zone_1,﻿1008000818,﻿문정,﻿1008,﻿-86
﻿00:40:5a:ba:ea:a2,﻿U+zone,﻿1008000818,﻿문정,﻿1008,﻿-74
﻿00:07:89:14:6c:5c,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-85
﻿02:07:89:14:6c:48,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-75
﻿02:07:89:14:6c:5c,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-84
﻿00:07:89:14:6c:70,﻿ollehWiFi,﻿1008000818,﻿문정,﻿1008,﻿-45
﻿00:07:89:0f:d4:9c,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-82
﻿00:40:5a:bf:8a:9b,﻿FREE_U+zone,﻿1075075215,﻿선릉,﻿1075,﻿-65
﻿10:e3:c7:04:0e:b0,﻿T wifi zone,﻿1075075215,﻿선릉,﻿1075,﻿-78
﻿02:07:89:0f:d4:8c,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-75
﻿02:07:89:0f:d4:b1,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-74
﻿02:07:89:0f:d4:b0,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-68
﻿00:40:5a:bf:7a:73,﻿FREE_U+zone,﻿1075075215,﻿선릉,﻿1075,﻿-77
﻿00:07:89:0f:d4:8c,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-67
﻿00:07:89:0f:d4:b0,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-68
﻿00:07:89:0f:d6:2d,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-87
﻿02:07:89:0f:d4:8d,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-74
﻿00:40:5a:c0:3e:2b,﻿FREE_U+zone,﻿1075075215,﻿선릉,﻿1075,﻿-77
﻿02:07:89:0f:d4:9d,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-85
﻿02:07:89:0f:d6:2d,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-88
﻿00:16:1f:03:81:27,﻿T wifi zone,﻿1077006810,﻿청계산입구,﻿1077,﻿-71
﻿12:16:1f:03:5f:6a,﻿T wifi zone_secure,﻿1007000716,﻿공릉,﻿1007,﻿-83
﻿00:40:5a:bf:a7:eb,﻿FREE_U+zone,﻿1007000716,﻿공릉,﻿1007,﻿-90
﻿00:40:5a:bf:b4:a3,﻿FREE_U+zone,﻿1007000716,﻿공릉,﻿1007,﻿-93
﻿00:25:a6:a3:80:8e,﻿ollehWiFi,﻿1007000715,﻿하계,﻿1007,﻿-62
﻿12:16:1f:03:75:2b,﻿5G_T wifi zone_secure,﻿1007000715,﻿하계,﻿1007,﻿-53
﻿12:16:1f:03:75:2a,﻿T wifi zone_secure,﻿1007000715,﻿하계,﻿1007,﻿-60
﻿00:40:5a:bf:a9:52,﻿U+zone,﻿1007000715,﻿하계,﻿1007,﻿-74
﻿12:16:1f:03:6f:8f,﻿5G_T wifi zone_secure,﻿1007000715,﻿하계,﻿1007,﻿-83
﻿12:16:1f:03:6f:8e,﻿T wifi zone_secure,﻿1007000715,﻿하계,﻿1007,﻿-90
﻿00:16:1f:03:75:2b,﻿5G_T wifi zone,﻿1007000715,﻿하계,﻿1007,﻿-53
﻿00:16:1f:03:75:2a,﻿T wifi zone,﻿1007000715,﻿하계,﻿1007,﻿-61
﻿00:40:5a:bf:a9:53,﻿FREE_U+zone,﻿1007000715,﻿하계,﻿1007,﻿-69
﻿00:16:1f:03:6f:8f,﻿5G_T wifi zone,﻿1007000715,﻿하계,﻿1007,﻿-84
﻿00:25:a6:a3:80:8d,﻿ollehWiFi,﻿1007000715,﻿하계,﻿1007,﻿-68
﻿00:30:0d:81:03:a0,﻿T wifi zone_1,﻿1075075215,﻿선릉,﻿1075,﻿-80
﻿02:07:89:0f:d4:99,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-53
﻿06:30:0d:74:c7:c1,﻿T wifi zone_secure,﻿1075075215,﻿선릉,﻿1075,﻿-74
﻿12:e3:c7:04:0e:b0,﻿T wifi zone_secure,﻿1075075215,﻿선릉,﻿1075,﻿-77
﻿00:07:89:0f:d4:b1,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-73
﻿00:30:0d:74:c7:c0,﻿T wifi zone_1,﻿1075075215,﻿선릉,﻿1075,﻿-71
﻿00:40:5a:bf:8a:9a,﻿U+zone,﻿1075075215,﻿선릉,﻿1075,﻿-59
﻿12:e3:c7:04:0e:af,﻿T wifi zone_secure,﻿1075075215,﻿선릉,﻿1075,﻿-77
﻿00:07:89:0f:d4:9d,﻿ollehWiFi,﻿1075075215,﻿선릉,﻿1075,﻿-86
﻿00:40:5a:bf:7a:72,﻿U+zone,﻿1075075215,﻿선릉,﻿1075,﻿-80
﻿00:40:5a:c0:3e:2a,﻿U+zone,﻿1075075215,﻿선릉,﻿1075,﻿-80
﻿00:40:5a:bf:98:f2,﻿U+zone,﻿1075075215,﻿선릉,﻿1075,﻿-89
﻿12:16:1f:03:80:86,﻿T wifi zone_secure,﻿1009000907,﻿가양,﻿1009,﻿-68
﻿12:16:1f:03:6c:e3,﻿T wifi zone_secure,﻿1009000907,﻿가양,﻿1009,﻿-74
﻿12:16:1f:03:81:e2,﻿T wifi zone_secure,﻿1009000907,﻿가양,﻿1009,﻿-77
﻿00:40:5a:b8:19:fa,﻿U+zone,﻿1009000907,﻿가양,﻿1009,﻿-71
﻿12:16:1f:03:81:e3,﻿T wifi zone_secure,﻿1009000907,﻿가양,﻿1009,﻿-79
﻿12:16:1f:03:81:63,﻿T wifi zone_secure,﻿1009000907,﻿가양,﻿1009,﻿-79
﻿12:16:1f:03:7f:2b,﻿T wifi zone_secure,﻿1009000907,﻿가양,﻿1009,﻿-88
﻿00:25:a6:a4:f8:af,﻿ollehWiFi,﻿1009000907,﻿가양,﻿1009,﻿-67
﻿12:16:1f:03:81:62,﻿T wifi zone_secure,﻿1009000907,﻿가양,﻿1009,﻿-65
﻿00:40:5a:b8:3b:83,﻿FREE_U+zone,﻿1009000907,﻿가양,﻿1009,﻿-68
﻿00:16:1f:03:60:2b,﻿T wifi zone,﻿1009000907,﻿가양,﻿1009,﻿-57
﻿00:16:1f:03:80:86,﻿T wifi zone_1,﻿1009000907,﻿가양,﻿1009,﻿-71
﻿00:16:1f:03:6c:e2,﻿T wifi zone_1,﻿1009000907,﻿가양,﻿1009,﻿-71
﻿00:16:1f:03:60:2a,﻿T wifi zone_1,﻿1009000907,﻿가양,﻿1009,﻿-41
﻿00:40:5a:af:2b:92,﻿U+zone,﻿1009000923,﻿고속터미널,﻿1009,﻿-74
﻿00:30:0d:84:39:00,﻿T wifi zone_1,﻿1009000923,﻿고속터미널,﻿1009,﻿-83
﻿06:30:0d:80:23:61,﻿T wifi zone_secure,﻿1003000349,﻿수서,﻿1003,﻿-90
﻿00:40:5a:bb:4d:33,﻿FREE_U+zone,﻿1003000349,﻿수서,﻿1003,﻿-68
﻿00:30:0d:7f:a9:30,﻿T wifi zone,﻿1003000349,﻿수서,﻿1003,﻿-85
﻿00:30:0d:7f:a9:20,﻿T wifi zone_1,﻿1003000349,﻿수서,﻿1003,﻿-71
﻿02:07:89:0f:d6:a5,﻿ollehWiFi,﻿1003000349,﻿수서,﻿1003,﻿-81
﻿00:07:89:0f:d6:a1,﻿ollehWiFi,﻿1003000349,﻿수서,﻿1003,﻿-79
﻿02:07:89:0f:d6:94,﻿ollehWiFi,﻿1003000349,﻿수서,﻿1003,﻿-62
